,cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23,hwr
93,4392,0.0016421726481808789,0.001814920601800578,0.00105265947876899,0.0011266365938449878,0.0011266365938449878,0.0016421726481808787,0.005494798810414677,0.0062059310885499664,0.00846299689207987,0.010008523026987418,0.009460481278058062,0.009403443454999251,0.007719386377190993,0.011178427634137808,0.008587428196287215,0.011351417653828194,0.008852713917022694,0.010093249264478629,0.009859588148940196,0.012604000379062265,0.012068541928190664,0.009055974323435396,0.009052164874223065,0.005931853332176598,1
94,4393,0.0016803211117214292,0.0014886680248181266,0.0014141588636590566,0.0013397662562202384,0.0013397662562202382,0.0015678696357255713,0.009495930899672456,0.008487490937806128,0.014632012661962466,0.016828821878270436,0.019085195432846546,0.01674668854138973,0.01066062129828992,0.01839408709517463,0.017886306200709256,0.0169431814619317,0.01542228396259789,0.018155772636868187,0.015995822525394023,0.016496331060988873,0.018117704618404507,0.01303398407839863,0.01019257601649151,0.0075477799054775915,1
95,4394,0.001965919800957086,0.0017259817781699095,0.0018495166976109903,0.0016455110998118796,0.0016440148423208806,0.0016857124692248758,0.0024567667467961917,0.0034282996594096984,0.003634204705844677,0.003692067556321745,0.0038805470856027057,0.0030367463777379506,0.0037209866351073304,0.003026611523536383,0.002210706529361218,0.00289016891271322,0.003931422776051113,0.005140667159095757,0.004152019332742558,0.002711305927120618,0.0033396299480607677,0.0027171893216421735,0.0035842121782129832,0.002182685715246902,1
96,4395,0.0021850877922395826,0.0019309230838971075,0.0014230560511971234,0.001333080777958323,0.0012649387121752207,0.0014048156675081698,0.0023203350042133846,0.005039770809962939,0.005694121143818963,0.005386200965359943,0.005992200380142524,0.005359263939626771,0.015357376450713663,0.006328418611852166,0.006748640016317511,0.004936518942620251,0.007182907182991605,0.008328034622375009,0.007778895961226318,0.005921443555595888,0.00654225030284603,0.00442451245912831,0.006181433527344727,0.0032239971728424332,1
97,4396,0.001418056552110983,0.0010763706831328917,7.753651650110283e-05,0.00014346339408723968,3.308794219265104e-05,0.0002538388459818284,0.0009285997806289066,0.005325784139480365,0.0061452320294891685,0.005362984201473795,0.0071434148502248175,0.006465955321665304,0.022668961775700176,0.00822357090303146,0.010436278694381792,0.005426355437467128,0.008880274670423044,0.008738257516769104,0.008688395407344838,0.007567148966209773,0.008278737058273353,0.005898828449733807,0.007698855720485632,0.003419976081260613,0
98,4397,0.00015285672126616354,0.00017899519928114005,4.102774041644906e-05,1.323428510579389e-05,0.0,2.646857021158778e-05,0.00014094732125943699,0.0009624243992817349,0.0011301246034093903,0.0008077265916678674,0.0015993920516050259,0.0012224933464521407,0.0036580948286844502,0.001481644100719671,0.0026497803437095352,0.001029124712317127,0.0023618404590543497,0.0017427903477527863,0.0020024304906484693,0.001663855567300185,0.0020799915960754557,0.0015789279687758975,0.002202897232424516,0.0007838167410479595,0
99,4398,5.7172984425256624e-05,7.365753651499477e-05,0.00011434596885051326,0.0,0.0,0.0,0.00021852840511518034,0.0009441649100658684,0.0009609106133370996,0.0009540301533471783,0.0019336198413004925,0.001344276779027498,0.0019429293429942395,0.0013053455374891078,0.0025685781579294787,0.0015217628098672955,0.002555857363530993,0.001786757732225534,0.001973582602093032,0.0017745686571727813,0.0024157461511734426,0.0020236002651211815,0.002882749333513308,0.00106023967715798,1
100,4496,0.00248233527953436,0.00016890682423619722,0.0,1.4207356825281506e-05,0.00021689237003394567,0.00021640220089811293,0.0005447875904363238,0.002527227702844533,0.007616874408320848,0.01039280560091921,0.014472102752199005,0.009223795045173018,0.008946447089643868,0.013715263855642701,0.010945234404396592,0.011205026891124816,0.007778260571842058,0.007796218525259675,0.010815760626532311,0.0075902971006419065,0.010263745634197866,0.011650064180749925,0.007582084818889183,0.006666330414716038,1
101,4497,0.0062050050035309,0.0017149151479727424,8.467473879621126e-07,1.4874124385415696e-05,8.145768558363478e-06,6.680582945696582e-05,0.0010090008828202953,0.0042532179997721645,0.00930910148408023,0.005665440043047375,0.005877363184511123,0.0067327710468114525,0.007974968980106563,0.008051225192418757,0.007465843777309297,0.006023413499809419,0.00595583777838162,0.006968482363064455,0.00944655753696766,0.00590963295250856,0.008640958080424801,0.005478821476715767,0.005729888816175535,0.002834268268097758,1
102,4498,0.0066494058862593425,0.00225749023959241,0.0001275918685203917,0.0,8.233635155549467e-06,8.233635155549467e-06,0.0014869794074981386,0.005671740162664975,0.009602157087308114,0.006251567107694726,0.005730897611357208,0.007346234495803924,0.008553544323223455,0.007580601720649125,0.006629446389350793,0.0053674000953505396,0.005987449960446917,0.0072473519589342315,0.010119307155543125,0.006192805042844285,0.008145944086627019,0.005413822655305771,0.00835945282587361,0.0029880566843554206,1
103,4499,0.0026968924937081883,0.001315642098130447,0.001455989927690386,0.0,7.873892751886342e-05,0.00013107442334855655,0.0020252813297517726,0.011207267621349187,0.011195248283092358,0.013314712190646524,0.010240109816366553,0.00990043643253093,0.01361437776118177,0.0181639685408288,0.013060587810781087,0.015094781756440238,0.01665762865163785,0.017071357266166712,0.016154695793562563,0.01355766550088768,0.016828856151934853,0.015090577467721768,0.011903464300598018,0.00941368612572299,0
104,4500,0.008555018302267618,0.0055900723835195665,0.004586773052675959,0.00341376923378521,0.0034421075591026073,0.0022911082196518987,0.002686328430364334,0.017354079459212666,0.019875848026919316,0.025641798682849402,0.03160394771313132,0.02149698053297053,0.029289194940392407,0.029782625309861487,0.0221678677888654,0.024043438798219532,0.026834556230778444,0.03293673649574725,0.029216583262612113,0.024810661718460476,0.030389369771299263,0.025981625699458322,0.02489561260726157,0.015247121716290309,1
105,4501,0.002338328984554733,0.001786606989361907,0.0012122269895479066,0.0010018714463292926,0.0012557754902021072,0.001022749639923213,0.0014428639651535677,0.005299353927607519,0.009033313813861054,0.00858469286261223,0.00816286760354314,0.010783510963565328,0.011668451858052856,0.012550077996735829,0.009560618120191409,0.009437668444248672,0.011615312065914592,0.014963873918022475,0.014092552829771026,0.009156450316149875,0.013484314819956694,0.009435914503938781,0.008113503979251433,0.0062208105121205086,1
106,4502,0.0008447898014303046,0.0006995343852625756,0.0006492771773873082,0.0,8.495746544646966e-05,4.146371715473167e-05,0.0009281567493357914,0.005187263485010636,0.005498003724980138,0.007027831023865373,0.005136897741854853,0.007336030297602775,0.007203982222221179,0.008048898193112362,0.005079294436560505,0.007138626011508039,0.007094331096081526,0.010093183975606412,0.008552491671111922,0.0067015155072068615,0.008717222645394106,0.006547298897082002,0.005862539634019426,0.004467754106299751,1
107,4503,0.001449027735507297,0.0009037718197186102,0.0007573753957582884,7.511411347083883e-05,0.0003445786349441748,0.00015893549721089412,0.0010843569081736032,0.007458827947887428,0.006481000724479051,0.008268187590966598,0.00708386126115379,0.007258651991775239,0.009072843231212617,0.008807513995733296,0.006576167747202816,0.0076855201068314425,0.007953891572975862,0.009447215382638808,0.008827754923242314,0.007644420701281603,0.009077607224461659,0.007518243427423313,0.007231842571430434,0.006359686931420859,2
108,4504,0.0003941831277582338,0.00021321934355755684,5.4612384416862754e-05,4.8266707412200014e-05,9.559427515991264e-05,8.624002124785444e-05,0.0012041020216818437,0.0020928148062314255,0.002515385316208172,0.0017852336045567747,0.0018492935759035127,0.0017878178296834649,0.0031068862859522173,0.0021901408739712523,0.002081630312158486,0.0021181376258811698,0.0030559624874565254,0.004467890541949906,0.0017984341158373456,0.0030177143420353847,0.002558766584908401,0.0025550920006377304,0.0014123247522897584,0.0008639088901700874,1
109,4505,0.0008923780268550967,0.0005589406417995049,0.0001506626610721527,6.96721015679041e-05,0.00016289367568369674,9.780159701626598e-05,0.0007387964977920581,0.00473435998877553,0.0009546670830478041,0.001426638913367181,0.0020797020976632626,0.0012025823164946699,0.001714678474322363,0.0021578065424703186,0.0031230701586929303,0.002634066556198381,0.0033599148131168693,0.003483560624235321,0.004508050894876927,0.00351532833923576,0.0036839866451831354,0.003620340092936057,0.0034390088360555446,0.0010005017970558354,1
110,4506,0.0007075627675135477,0.0004181919104518739,0.0003754852191056685,0.00036743071578892685,0.00044367705825504734,0.00037591366299072245,0.0007596219264718583,0.00189993104527361,0.0022131549373596996,0.0014741939194915779,0.0023510216439629862,0.00205733578239886,0.002955833584745281,0.002834647276734643,0.0024133543696440093,0.002404634242706297,0.002840095100237187,0.003298682155463229,0.0038606021905849704,0.003723729502901724,0.0034409580450293882,0.0038564640242729014,0.003177612830028551,0.0017101961410651814,2
111,4507,0.0015573042858217413,0.0008571293510921968,0.0005197178954787715,0.0004845101669512341,0.0007041422669727663,0.0007493004867925942,0.001703058821982849,0.003305335889005633,0.004870973679175435,0.003864722516807184,0.004051138799506869,0.005000029123860121,0.005538463018758765,0.005882573952272159,0.004121624162975849,0.004633843178464772,0.004325960580282412,0.0057385035141688055,0.0060796567892327825,0.005954164255105247,0.007169170932919088,0.005578510912436232,0.004814552743550012,0.002742542738327053,1
112,4508,0.0013432887259330404,0.0015646007956171748,0.0007223029431745447,0.0007870016181253596,0.0007784134057705502,0.00119305521241057,0.002969765206502248,0.004521969499912371,0.005066445351700531,0.006324543711725899,0.005698218855046987,0.005663540626295675,0.005756103663220215,0.006780180304284256,0.004678458808768073,0.0072251426641300525,0.005441270605611606,0.0059523819195683335,0.006263934463758773,0.008315653547775706,0.007643627240179434,0.005901400333162475,0.007074248881722169,0.004459894543750331,2
113,4509,0.0016152565671115693,0.0017473325869164593,0.0009871012354570699,0.0010768377114077127,0.0010768377114077129,0.0016152565671115693,0.005860441705549475,0.006476039236203893,0.009056127850918047,0.010644443889385046,0.01024764630106599,0.010168645423698323,0.008157810239282477,0.01207065524830462,0.009464180767381225,0.012149519719335894,0.009451610824139397,0.010821832855511807,0.010460260445741127,0.01336423592498397,0.012894017301327844,0.009675331748380516,0.009358294990091501,0.006157747080174853,1
114,4510,0.001951875176845115,0.0017788971371470563,0.0016445767451751271,0.0015691871498356043,0.0015657381170046225,0.0018540705056112258,0.007171043240621936,0.006864380833391734,0.010880045191168702,0.012056780782260957,0.012747236496258954,0.011790717643779692,0.008845491554844735,0.01317459421662134,0.011989782827472593,0.012569887599543021,0.011420982288494804,0.013683279769839676,0.012062166178423159,0.012658787161302544,0.013525578898518367,0.00988760009625842,0.00863523139635124,0.005846638927512848,1
115,4511,0.0024824185346646937,0.002309028583515854,0.0023122929987322424,0.0020740400597234004,0.00205537155442866,0.0020941051030253905,0.003112175747251267,0.004362047048114311,0.00513943571481054,0.005002623717834553,0.004358097343618997,0.0038654855694766105,0.006974986684968653,0.00407541431111245,0.0035882320908486075,0.004149951408744971,0.005639395078992569,0.006957421841015249,0.006244960806233135,0.0043595114544464665,0.0049191532141944746,0.0034947773145560736,0.005897111825735908,0.0030754940071389997,1
116,4512,0.0024770195601188476,0.0024737549292914137,0.002668522218741563,0.0023723420858868588,0.0023720197499925003,0.002372664421781217,0.0033652376227886007,0.0035810805610235973,0.004166547957299932,0.004176406654804207,0.003504412876893379,0.0028384899438493754,0.0034061413993379253,0.00280435029825121,0.0019216532176693987,0.0033038848132286255,0.004582720438956868,0.00608091126505063,0.005234903189691324,0.0031935212693732992,0.0037963200993537255,0.002490687277725853,0.004208789637813753,0.0025872592883226277,1
117,4513,0.00024536221982892015,0.00019670903042278288,0.0002995103490778151,0.00011583867499652836,0.00011583867499652833,0.00011583867499652836,0.0004439176151255917,0.0015049195796380558,0.0014425690335344683,0.0015860514246767625,0.002877668562776267,0.0021057750383685694,0.002763126064474566,0.001842271749652077,0.0032243344205984004,0.002506152894942311,0.00345144205690697,0.002711915768563448,0.002803355046773817,0.002560072102574314,0.0033138154287513447,0.002635856519507418,0.004074347496584255,0.0016636707756597455,1
118,4514,0.0003013363227090625,8.729936345411688e-05,0.00014141614333775904,8.388589975942271e-06,0.0,1.6777179951884542e-05,0.00035050116563074834,0.0019918688985930883,0.0018577613294025563,0.0020457318951708396,0.002571970040412772,0.002431425689368479,0.0037361237557673077,0.002014793940985719,0.0027865716622792764,0.002858838345674067,0.0027828102963427287,0.002678153475893556,0.0026593595785130548,0.002771511982706653,0.003004773075726215,0.002267729091335164,0.003547159268211113,0.0015720999774293573,0
119,4515,3.8207244913488844e-05,9.257733389946017e-06,7.641448982697769e-05,0.0,0.0,0.0,0.00011462173474046653,0.000844511735144889,0.000629254889236707,0.0006291410895341243,0.0009528285001298116,0.0009394215503837423,0.0010205808082426298,0.0005845426275920101,0.0011119860943072971,0.0011099862760152437,0.001085589252466828,0.0009837541851774217,0.0010088725604168979,0.001167508849878987,0.0012151738751580861,0.000794290132521201,0.0008520169867544179,0.0005047756059115962,0
120,4613,0.006740116250382489,0.0018766128889613968,0.015503097924978306,0.016740619088289426,0.016498197009329422,0.01718246183128895,0.013510496473779533,0.007854262726500938,0.019546721750792636,0.017300906257195277,0.025226361030950526,0.02282937709576883,0.022037664729659397,0.025184040828136887,0.025809154683258107,0.021208240796513383,0.021591950006493412,0.026177340434415067,0.03279167790039214,0.020995242321101257,0.019444125971644733,0.019718622041703396,0.015408207333269551,0.01241557691938012,2
121,4614,0.003878125925026086,0.001067680417561476,3.681277070270428e-06,0.0,4.708692190584615e-05,0.00010064447175203934,0.0008005821366562196,0.004197419070541972,0.009078584227910406,0.00788104913986703,0.009371387501972502,0.009085104861704954,0.010425853465013764,0.010894759582272016,0.008940944163760324,0.008337759883693268,0.007525210124127701,0.007879694294298113,0.010799492523819218,0.00674131990325459,0.01012790295719001,0.007572198255326717,0.0062844954570646675,0.0037476512971255805,1
122,4615,0.005400225085787399,0.003155344011873959,0.0011036343975631183,0.0011216711678531622,0.0010896234202002148,0.000730250488189242,0.0011251477707246106,0.005223390860269849,0.008805948867719588,0.0059358210885798604,0.00818418388996829,0.007126647761033832,0.009252741268795757,0.008118192990934761,0.006978645886739122,0.007708303143724273,0.007907464919167273,0.010031165846839739,0.01123825073224333,0.0058619692429936815,0.008424186234661332,0.005815923255057268,0.006120203792046766,0.0038789048254090474,1
123,4616,0.003100758410261026,0.0025969780332650108,0.0013737394789933245,0.0011261292836430485,0.00108962342012569,0.000815719075980294,0.0016495983415097126,0.005914102258255699,0.009857825500306536,0.006642484014547648,0.011173880305121446,0.0075496529858943145,0.01191211232211594,0.012793037755829488,0.01256005489859912,0.010088583791144988,0.016412946803221244,0.01557030639256321,0.01207623917845301,0.009235465347333492,0.009482926041647586,0.01132161060427088,0.005604277258305646,0.005202283918432851,0
124,4617,0.005306758844693546,0.004108291117863146,0.0015520541039207264,0.001196423222427342,0.0024431262238011025,0.001064597090531094,0.0026756555523537143,0.01203912074371238,0.01731790063267407,0.018204438171746752,0.020893909165827895,0.025564954268483975,0.026179823597318342,0.021456161459352117,0.01808928492455793,0.01699518942108752,0.024002092915377093,0.03331920946540406,0.02717936599898898,0.021302388631429154,0.023884776981998597,0.01472683380541823,0.01867506986559308,0.015370926446243046,1
125,4618,0.003607526633401095,0.0022930050783631036,0.0004757818489639878,3.979776124584613e-05,0.00021138219647534286,0.0003981624046563501,0.0028175431967746275,0.009543946637973956,0.0141365919672475,0.015262645102117944,0.020267082138592334,0.020893854772716176,0.02109338826827859,0.01959040009446825,0.01851226212167472,0.013299030709791047,0.02491775364013489,0.028609472647211837,0.02699367533213717,0.020041201651992448,0.027034316092272595,0.018196923270954138,0.01510333887682913,0.012686950544528404,1
126,4619,0.004517022766897148,0.0019509062322394686,0.0006657295526982324,0.0,0.0001317022279729355,0.0002531614663551876,0.002652542171878441,0.011737380354021058,0.01516901520087357,0.019614280885073877,0.02660022123576946,0.022085606663175668,0.02183995685109315,0.02082250044790887,0.017056808449493414,0.01435739412831863,0.020111956771182854,0.030104937480842604,0.029906231853426005,0.021869903952365356,0.026913307594696335,0.020438316313485003,0.01990832548620095,0.013774275634325046,2
127,4620,0.0019105912425382092,0.000853997113120218,0.00044991371624729165,0.0,0.00015760862352278752,7.71741831165618e-05,0.0015052183965623257,0.006329277340690667,0.00884304465686592,0.0085478380928792,0.007991147215128613,0.009722961013480587,0.010243615359287033,0.01139867114408258,0.009122295622319287,0.00877434827329394,0.009151593201218439,0.014317602196796852,0.015696965695799023,0.009663733064982185,0.010480598634189632,0.008796583670288844,0.007450418645081817,0.006165912357769929,2
128,4621,0.0008767476887743188,0.00012329805348200041,5.388370486557455e-05,5.522975200483887e-05,5.493294135271889e-05,0.00015824063867138407,0.00045943325634863874,0.0028321908611572727,0.002517916305201032,0.002422100891211951,0.004098507091485354,0.003196859369221039,0.004052848629356886,0.003224833340486673,0.0026279866142764606,0.0019070003938549188,0.0023321448192198525,0.0028123764072991147,0.0016939322001092074,0.0016297970708136027,0.002163989214887029,0.0030651610798170937,0.0019270265247372362,0.0013744852670261594,2
129,4622,0.0007258605959639575,0.00037007538341361676,0.00024454522369433555,0.00023590631920715658,0.0002848708629004825,0.0002475012025723651,0.0005583163800657294,0.001677218712202625,0.0016915358509202911,0.0011562647215053175,0.0018562149344228643,0.0017042025883934572,0.0025304923708688496,0.0023028251875373286,0.0016778520738281808,0.0015619236982252732,0.0021172863011002163,0.002300461301355699,0.0028923001380939278,0.0024130878265812674,0.0023769910044287162,0.002103938991653349,0.0019282867906670249,0.001324572602364416,2
130,4623,0.0007647267852771791,0.00047248356835374866,0.00042010711156501235,0.0004263451517511032,0.0005118760094733289,0.0004911542019904167,0.0009319642001598,0.002323739119468606,0.0027168173604553204,0.0019184709839456778,0.0030086979547239547,0.0025363126220461656,0.0034083248712651957,0.0036186046093858175,0.0024493845798774254,0.0028642439716105536,0.0032977937180824887,0.003828721125727836,0.004138546287931365,0.004303340800142506,0.004385077044021194,0.0042504418241060505,0.0036048952003846124,0.001962868235972103,1
131,4624,0.0007181133179608203,0.0007047803024415488,0.00035383222545032757,0.0003743932253831101,0.00039859504223702596,0.000571468936347616,0.001099822544126979,0.002540627623615809,0.0031310884345312614,0.002682348169529786,0.003314787167289429,0.0030379351922550785,0.0036768828334140815,0.003797014022455909,0.002846680780133754,0.0036130877097318424,0.0033636373769573747,0.004288339189256821,0.0035932809187343294,0.004074853473920238,0.0049525477308458975,0.0040185446805905715,0.0036920587184638156,0.002059921399947256,1
132,4625,0.001641894214055791,0.0015510583383676756,0.0009447560166378566,0.001030280315816364,0.0010527645002297774,0.001569987917095877,0.0036877937641338226,0.004990925696836769,0.006323570856660796,0.006499762075303494,0.0054626706816647535,0.006305336300031668,0.0063244742519595245,0.007841264210120274,0.004873885131640891,0.008097887062915057,0.0059908737303137035,0.0073725143493225415,0.006804531244624891,0.00947094863785548,0.009191319835230855,0.00757752536914756,0.006944683955281591,0.004237442228549463,1
133,4626,0.0011096582807405004,0.0012228683169974986,0.0006335414867040044,0.0006890825813340952,0.0006785721488198482,0.0010354194729997666,0.0030775352672458896,0.003879146781542073,0.0050839715243112165,0.005815379659920435,0.005297202280179105,0.005496448317641642,0.0050790914562480905,0.006603990645977413,0.005096374399199004,0.006967089286197358,0.005379876313386402,0.006104710549832837,0.005882431600292913,0.007792217396493158,0.007641519058685306,0.00555969111887838,0.006054096090608124,0.0037367765956498136,1
134,4627,0.0016289100270305836,0.0010529417834230686,0.00030463989944907023,0.00039096971007587724,0.0003184782185708024,0.0005834805717859264,0.0019070210472754991,0.0056656562627734825,0.007035549437286272,0.006540514917150018,0.006574366214333126,0.006919345451010275,0.017434772100441785,0.00833545390172517,0.008823590013632865,0.006797756000069879,0.00795180971452895,0.008550125099856679,0.008370453727939792,0.008252459905356009,0.008392137332834976,0.006487883357472416,0.008945530272485023,0.0038817852841349265,1
135,4628,0.001993717238939961,0.001350606945805573,0.0008239962411319079,0.0008500263106325166,0.0008013122354275856,0.0010846924427753504,0.003628867168302553,0.006723066201061307,0.00905248896941047,0.008977355417715783,0.008489980515610136,0.00882851001994081,0.014874873520221142,0.010081671418716272,0.009968961901026908,0.009323135143082712,0.009466177267017015,0.01056650508773883,0.010185524657748784,0.010234431891709854,0.010510020572567894,0.008206037161078261,0.011234215444623821,0.005068808719521312,1
136,4629,0.0017718486078266787,0.0011965131496282423,0.0008903576313267192,0.0008300027947128762,0.0007890876568382904,0.0008754590450920611,0.0017225918787761628,0.004943270284409265,0.005975106598296086,0.0057463172349544785,0.004751837551713249,0.005104807047074744,0.010683173305438285,0.005400668819251771,0.005935894516337493,0.005375470141954049,0.006213827277917867,0.006855630537828491,0.007076082985054273,0.005801330375561035,0.0061337487655540686,0.005206640793062632,0.00993823244769352,0.003623337465515851,1
137,4630,0.0012900590534385813,0.0006047452228918082,7.327552784794426e-05,6.675801049682972e-05,1.6636603052283573e-06,0.00013185236068843098,0.0008604689048277777,0.005219527652466113,0.0061171859503884865,0.005844526801986872,0.005857569315881091,0.00606709793608479,0.015006179602015854,0.006574642082042742,0.00801297107987303,0.006193592665897969,0.007204051001095295,0.007280843898166639,0.007686536295809396,0.006853469965340036,0.007277266023875954,0.005776932735740324,0.010733756052359643,0.003861773871470824,1
138,4631,0.001101037876475998,0.0005242439253916594,2.4172650521562333e-05,5.824811896988908e-05,0.0,0.00011649623793977815,0.0006896081971861584,0.004373181568481795,0.005134673525831078,0.004752651938827208,0.004651539922187968,0.0049464927223058725,0.013385034884034894,0.005532698514089529,0.006608613246149079,0.004836467742088011,0.005791793414016117,0.005966465406508067,0.006337215898400727,0.005635444120078683,0.005808755473132575,0.004475997572418031,0.008174785006519076,0.0029659764444024397,1
139,4632,9.755048931788263e-05,2.608149824686913e-05,3.96042011997595e-06,9.953489136128858e-07,0.0,1.9906978272257717e-06,2.9036081685994345e-05,0.0004545649514535686,0.0005262970415528326,0.0003142463480240403,0.00032833615447958183,0.0005324468848728429,0.0006338757322568962,0.0004282078753925882,0.0006283355203150093,0.0004675742984122859,0.000667196821039661,0.0005560271476181451,0.0005638158943665078,0.0006203435197725033,0.0005391388878337486,0.000267554993675662,0.00011835738097581202,7.021773120547636e-05,0
140,4730,0.004267914211403792,0.00034424657029497426,0.0,7.394046800257123e-07,0.00016664169219598128,0.0003827551154287368,0.0006851802967424298,0.004351170198877046,0.01011707429716649,0.00971784941858436,0.015875818746669882,0.012678620995102348,0.013376136177742314,0.01581865204952026,0.015955147069041633,0.012317171444868408,0.011757696773969008,0.010428737618339885,0.012551398035374514,0.008662545751209382,0.012608764570550225,0.0136017198272979,0.009230819994002831,0.009003983379299672,2
141,4731,0.0026066620941574735,0.0007727118695858096,0.00041843379777034995,0.0004291173060219678,0.0004473376652065351,0.0006642163319425076,0.0007488758515575319,0.006072681651969283,0.012226425102559939,0.012807370265593018,0.01501557734306632,0.014007981332168485,0.014250840457318312,0.015512249959831076,0.015452034133366781,0.013411296346846166,0.015065798076299102,0.014359251456229688,0.014951017745279755,0.008276522031214883,0.015165593429514583,0.010872201212489782,0.008067853747925877,0.006580364036383588,1
142,4732,0.0024910277506421286,0.0030161747615661326,0.0006829228258631254,0.0006925538617681893,0.0007008596059428101,0.0005152007317564907,0.0007278702385269874,0.00605719874994056,0.009048089271532587,0.00574272462049908,0.009306312246003723,0.005827508907785217,0.00851627746053626,0.006644316982964949,0.006466290382858588,0.010215926692553461,0.00858155271014348,0.010384865374784677,0.012388442278810682,0.004732912821772006,0.008159193141682966,0.0054644415082250155,0.004727299156471821,0.0052941712829228426,0
143,4733,0.0015966233268347636,0.0014526512585306122,2.5575237178877316e-05,0.00010830869674611921,0.00011112065370401055,0.00017849454737315197,0.001158138051981752,0.006673228475206376,0.008294159154894102,0.006182169141691787,0.01129033490089216,0.008673743745202323,0.010634903533004884,0.008341986394815988,0.010764957763256207,0.010923572336617395,0.011734332026135065,0.011863271201927478,0.00948928551525564,0.0075140147747008645,0.005990444753716973,0.009099349440352242,0.005405942179145608,0.005717776213113431,0
144,4734,0.002619058017360249,0.0010242022031461558,0.00021922807247546193,8.833087148595964e-05,0.0009591767652862561,0.00033210990983413455,0.0022902910971160633,0.007348407153806207,0.012717164176120977,0.011376605005250832,0.011425456942243305,0.01549512830971243,0.01602415260109619,0.01640467868362943,0.016342787100018134,0.013325304377185184,0.019742067111982703,0.02161669365804241,0.02629038515221102,0.014033204588146853,0.017970548096815104,0.012708683158791718,0.010292686645790486,0.010102080116627788,1
145,4735,0.0034552256779771377,0.0012528304194764635,0.000489756777338363,2.972077244550866e-06,1.4018741133435901e-05,0.00039250631219208033,0.0026699326577175175,0.010213247583537935,0.014844084892642821,0.012132811613363664,0.012839508021325175,0.013719688246385316,0.017704360279057498,0.021798706020751457,0.01680960982127307,0.012515157578827225,0.023562983419566627,0.0253608554825837,0.03569378815465554,0.017032407375366817,0.027565652028147376,0.019089820944872056,0.013960574292266164,0.012341410780649554,1
146,4736,0.0020318897310818164,0.0004938750448331376,0.000261393157233587,0.0,0.00011711499850168675,0.0004139301861044512,0.001930952620842894,0.006284008337074554,0.008843903909110846,0.011621736459792175,0.010721469374232316,0.014408278124396507,0.011174093156945461,0.012398398956628408,0.011614332501865228,0.0095580801946993,0.010765949961097185,0.017693753587880848,0.03098666824631161,0.010542316787944758,0.01728458155383951,0.012920674885934456,0.008856069842523392,0.010533856566353896,2
147,4737,0.0027638173421405217,0.0010604220455305451,0.0006423764478046108,0.0,5.054036300525208e-06,0.00014079355949141623,0.0016480759423550253,0.005175466655213782,0.014320101513014983,0.017901706895415863,0.017035854058810668,0.021432657523135373,0.01856636714331897,0.016888399160756636,0.016052584161985014,0.016041984178937718,0.017896964265993333,0.024420890154903507,0.026094613465461755,0.01617478677068562,0.015435660658092154,0.013838761831136536,0.012229906876231387,0.008586719313467302,2
148,4738,0.0016749118188758043,5.747154082222411e-05,0.00023282155483509543,4.172283692100845e-05,9.072516790384494e-05,0.000174656228515545,0.000352500420386401,0.0030502054889355755,0.003994730232629469,0.004470954992898989,0.004959337788067163,0.004756014040314875,0.005035588392891533,0.004658331242118093,0.004680957377267207,0.005099841763547006,0.004209651188866777,0.0059147342866831525,0.00586078034898215,0.004793207920771485,0.0047921612366673685,0.0052843940677490655,0.003256805537470486,0.0021235690309145735,2
149,4739,0.001028469058233128,0.0003837069896643875,0.0003715635115330152,0.00037139924783441305,0.00044897647016573937,0.0004271736282264174,0.0010387422932852935,0.002161431575801071,0.0028899562824992293,0.0021020400837227057,0.002883931020482122,0.002683968097732413,0.0037178915318561052,0.0034680228022120896,0.0029673342221104818,0.00279469320574613,0.0031488651955998196,0.004182137768675711,0.003881568887232744,0.003806956913799808,0.004385399617339882,0.0035858764355698003,0.0030027641641522692,0.002107931350044065,1
150,4740,0.0007623646577758064,0.0005343708147521496,0.00044258974575177426,0.0004517213936713277,0.000520899878388939,0.0005347233099972682,0.001071206742913149,0.002384360765746773,0.0025104486860924903,0.0020652809256830784,0.0030398412667102925,0.002499418565037512,0.0032730917801320363,0.0037064274465949706,0.002400573363557825,0.002889036356359148,0.0033464061373277816,0.0035740637393707497,0.0038888264843810975,0.004341882317556523,0.004258741564784307,0.003865536278637903,0.0036125756628743685,0.0020144371967812094,1
151,4741,0.0006804674740982651,0.0006604828579572497,0.00033873149838969767,0.00035117699599536607,0.00038828494691478397,0.0004365175807763272,0.0008918877721971347,0.0021115072328837504,0.002858606700226324,0.0022698288806825852,0.002420908702866328,0.0025745702061336162,0.003647570417998939,0.0032100131963479083,0.0025582240868797486,0.00329877383382272,0.0030849012651764643,0.003986905526128851,0.003751773561801205,0.0037649643916531496,0.004407035358943066,0.0036025851103969916,0.003314848121136775,0.0021275907549511103,1
