,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23,hw
98,4681,0.0012625852507460885,0.00109068498278723,0.0005117109091774269,0.0003116242807963514,0.0009127992625972381,0.0009509609699497368,0.0028750838180402944,0.008192901942237367,0.025444065290338262,0.03581655948196406,0.03834749759434141,0.03805313241492676,0.037011626911479245,0.02932445042618817,0.03627393004328161,0.0353492884249862,0.043531831814730665,0.052571003925897176,0.05880557439193805,0.044539509454905236,0.02575898221052206,0.00677650010862509,0.004668378759714139,0.003959783348596391,0
99,4682,0.0015733225884082215,0.00109068498278723,0.0005117109091774269,0.0003116242807963514,0.0006232485615927029,0.00126169830761187,0.003517745130022158,0.009499411202858691,0.03147519452586437,0.03990558035708883,0.04723882277879951,0.042968432119749926,0.04256958792828427,0.033597088819029466,0.04307484041073518,0.039064012052476026,0.052218352844814624,0.06923076255190859,0.07372802881192225,0.05097318478692571,0.02880985788937243,0.0068188733819402846,0.004689565396371736,0.004623631297235853,0
100,4763,0.006291142687896942,0.00251784298823734,0.001221500729051529,0.0016186330676359125,0.0013743139606404472,0.00484741108740635,0.008337758611968308,0.033766001405079266,0.11058456646511558,0.17281023853795208,0.23677842783344843,0.22761688464453175,0.2194817829661099,0.1924443303597093,0.20694763247186357,0.15783945261492152,0.1702888593364768,0.15138908552626118,0.11745533166254879,0.10588119841049344,0.08455829393010851,0.042546817262820655,0.022344426017046014,0.017868506638871226,1
101,4764,0.00526490576249513,0.0013240436552841817,0.00016274430110191905,0.0004027116974454987,0.00023996739634357965,0.0015596525718910154,0.0034667993489484227,0.025990201311616588,0.0829467254192367,0.11864705895898112,0.20015320625909425,0.19679097447169527,0.17251022853618672,0.1619582513969449,0.1587019427087736,0.13504702824329523,0.12273629784271421,0.12775533933331087,0.1110179893512486,0.09187871091017065,0.05591042105532073,0.04334414848660144,0.018059062617823456,0.010869448711973278,1
102,4765,0.00668871835257355,0.0009726843444425844,0.0012671676530302677,4.9352882754312523e-05,4.9352882754312523e-05,0.0017577308491262577,0.0018190292096007666,0.025741840862231868,0.06779686803570974,0.1227827104704341,0.15011909369483506,0.1833501811221058,0.18954922893701184,0.1487431678932688,0.15986563830082967,0.1431058773917892,0.1296838038450655,0.1647143239609443,0.15455673189835342,0.14873971337942218,0.10759284677747691,0.07259131444655836,0.059187863261540234,0.02994426806679875,1
103,4766,0.0019537909752118327,0.0011646769977585118,0.0015831986790037667,0.0007915993395018833,0.0,0.0007915993395018833,0.0041497837964192055,0.017780008662004625,0.05333676830666991,0.10347633726595865,0.10400330352184245,0.12323982727233841,0.1114160527844535,0.09345468400434101,0.08462693540810189,0.10015529926435032,0.1031686759626395,0.11530122337405392,0.10172180974712408,0.0994982559698757,0.08469949500264495,0.0487585213808112,0.023225767821865622,0.01644904271275097,1
104,4767,0.007109864130330346,0.001929797855880424,0.006500166382356392,0.002254967770011851,0.0001991332535292428,0.001789120753364617,0.003500281394687321,0.023365311693087584,0.054505428719531616,0.10582125218602632,0.10642789460907624,0.11446571843887601,0.11262411983699898,0.11493775825037972,0.09888691755394316,0.10616403085567974,0.12737262078579548,0.12358109204337955,0.11022940458150968,0.10420166156710099,0.0735928666115309,0.043817311905182225,0.02660579844743796,0.014700507995549459,1
105,4768,0.010439159535249928,0.0023342433351664516,0.008561011362019368,0.0019657024374375967,0.0005647783769426172,0.0006174775562862728,0.0020711007961249075,0.018529249064163807,0.044051221922585704,0.08211413366540944,0.08855371854717897,0.09110313072374755,0.09953383551801873,0.09174014095609595,0.08644568452889984,0.09339409249108874,0.11593386628473465,0.10773278550423665,0.1036292288531294,0.08947617906347802,0.06262482461151458,0.042959509751955394,0.02672766711471778,0.013782347710115507,1
106,4769,0.00812522103551969,0.0007799912602618007,0.003975384505517878,0.001654794865563221,0.0005515982885210736,0.0005515982885210736,0.002502917296872436,0.01575315878628495,0.03791475914430133,0.06855512969059542,0.06606545669993705,0.08408200386425377,0.07884336552376296,0.07736417463823568,0.06861885008663764,0.0707202476043646,0.0884878969817932,0.09451705414435092,0.08161497008609948,0.083230591332256,0.05492906864943786,0.041417232384960194,0.022204779414683063,0.01320706243274582,1
107,4770,0.00785053662866216,0.001520622541765295,0.001862716067703987,0.0013823046925645426,0.0014801810217929625,0.0014824966705471274,0.005821841735139613,0.0235132104077582,0.06302256577104572,0.08126192597334933,0.09218254013474962,0.11149698857066383,0.1060437064156594,0.11689603486061578,0.09433692253167321,0.09377404147956482,0.09937014950874738,0.1454503842395186,0.11839676022805681,0.11981492038335359,0.08885381056980626,0.055991365524492624,0.037075545464368004,0.02318303100289341,1
108,4771,0.0051060169321207214,0.00206955755709494,0.0024318717045513066,0.0013527192418640618,0.003726398878396881,0.007552179865434988,0.009967324617634226,0.022606442003993664,0.04877726239286521,0.06403323901605235,0.06701418117270412,0.07574317735118254,0.06923525028677896,0.07497743616734363,0.06695806068245092,0.06828131643690966,0.06731074738842496,0.09759920173448641,0.08042857645833165,0.08072084320392459,0.05650967941908825,0.03241747159845683,0.02169217747882282,0.014793017125282425,1
109,4772,0.002392520582251515,0.001855112493700579,0.0034249960082879853,0.0011622118519102565,0.0012988407593381626,0.004941573467925279,0.006301081804143787,0.01602554915658595,0.025964937367219037,0.03723359988650343,0.037269149825445345,0.03558750392151873,0.037646988721310976,0.029039209256659988,0.03700856944389449,0.03970922540070635,0.03628372646223204,0.04305365043611965,0.0440667253963481,0.041709184043231755,0.02379790168628745,0.01090089931802656,0.00863078752952881,0.006620216372399057,0
110,4773,0.0007572886803107119,0.0010715110921354668,0.001482366396456123,0.001172895774823234,0.0003464333759900555,0.0024572445960956892,0.00252166652442629,0.0066223323378046045,0.009225811600773477,0.012383810178677526,0.009921813792389971,0.014103338038607685,0.01279466548299818,0.005155740401004979,0.009884851038032803,0.009736435237226417,0.0074920283702677145,0.00973168344703455,0.009449671999375095,0.007056849331610008,0.004616041240023121,0.00507554401301788,0.0036898105090576584,0.001611210253117325,0
111,4774,0.0006703971500482405,0.0008459567132455273,0.0011200731166721354,0.0010570784719389416,0.0008017655654405254,0.002766743276710038,0.0028396291997904014,0.006975272741766033,0.010366556488786004,0.011474475375693478,0.010069074076139401,0.012747957563896167,0.012239918861973925,0.005166542776847949,0.008695001302854926,0.008422945494833082,0.007200279827012198,0.008707330692181617,0.008847696276161601,0.0067777083143203375,0.003961295170881804,0.004467431282928292,0.002969076483115507,0.001392507768231297,0
112,4775,0.0007613851266141537,0.00030808668153083156,0.0004126940150115981,0.0007150453776309614,0.001976525896003075,0.003580962207066275,0.0038541797774368516,0.008899771788461549,0.01544551234421086,0.012381714232883874,0.01449132112968899,0.012173331509917371,0.014696302664186983,0.008923854457719246,0.009539718371164116,0.009218541847660116,0.010818298323889912,0.010877088402765724,0.012585055950384668,0.011202401653877928,0.0048428380845889395,0.003685548927700077,0.0017385934087902702,0.0014588944850469543,0
113,4776,0.002890706905602865,0.0012665257950490235,0.0008089298820528893,0.0014299294830668189,0.0025288563951016865,0.003453476351883951,0.0038933091668526126,0.013404524491347308,0.025973312473074682,0.031056159506648383,0.03702046565266142,0.031733962406096924,0.04103139117424097,0.028761849920918323,0.02907721977717182,0.030977194707394733,0.040723249894868,0.038500882761829065,0.04180643763970717,0.03907502276601096,0.019315438996793163,0.0114232891825564,0.007163990845075173,0.002757978641636176,0
114,4777,0.006099263684696477,0.003174299280635404,0.001448060760253621,0.0023024920782566106,0.0029525254478248316,0.002965319780358544,0.004676814089631747,0.02113018640880942,0.04573302003022409,0.07467058886668757,0.0857876333224035,0.07562299344079683,0.08905067020894394,0.06451945089849999,0.06896225988386465,0.0769965322442593,0.09539678169108408,0.09421892189763621,0.10307498940027077,0.09105541334448865,0.042737292506666164,0.024122400554590837,0.01495056961932229,0.005980665475753412,1
115,4778,0.005757396541892171,0.002544005001316482,0.002118929323081223,0.0006526301755357968,0.001067631061187655,0.002197448802129491,0.0035070854303552268,0.019141913847130657,0.04453385842121488,0.06599650964167567,0.07362872388803927,0.06887117251935952,0.07177396661234244,0.05922179775136883,0.05989495228999463,0.06970479629819738,0.08180529099026589,0.08442792683995073,0.09717258652904884,0.08922215478508974,0.04379747816216616,0.02796404912258078,0.01214378346915355,0.007195254124340481,1
116,4779,0.003843618002852413,0.0023500676631122413,0.001547927878621744,0.0001696621913761962,0.0005664097616126719,0.00158019004013717,0.002323185695440953,0.016151469444055138,0.0372131442722744,0.05117603817522968,0.05500408522334378,0.054150154157039644,0.05196764227926915,0.04790740182897336,0.0454099071374566,0.05487879935423001,0.06519700339652647,0.06555807482665509,0.07580777161060454,0.07214390638370888,0.03895298943409154,0.024503080555571596,0.009809756562170376,0.006588823541205608,1
117,4780,0.0012273009892456845,0.0015259866251735804,0.000385349725972983,0.0003116242807963514,0.0011575696407443536,0.0007365899882125533,0.0017337324643221463,0.008875990100923277,0.02084107678146044,0.03461478086726329,0.03245775293886793,0.03621187181254806,0.033751861479141804,0.030256122327608014,0.030373368308941016,0.03482975713164198,0.0398391652839094,0.036827251337593965,0.04368320234440277,0.042436191374767285,0.02500792557117534,0.010628864053807195,0.0060279873106956145,0.0037903453891884095,1
118,4781,0.001500345593813761,0.0013846924392378716,0.0004903684731046438,0.00030325115251908795,0.0007198856319371409,0.0009757994300210848,0.0028784922475123477,0.0087683794737101,0.028623436357479607,0.03874696520166279,0.04358767738967173,0.042601781633967106,0.04013404132714201,0.032483811118586725,0.04048500517860067,0.037378499696170714,0.04652228090541443,0.05660218743665568,0.06332802591544791,0.044419074878323125,0.026046560674908223,0.008263871438688297,0.004959198917537487,0.004056063974661543,1
119,4782,0.0016695282255556716,0.0015807426770771097,0.0003457332261849149,0.00018309768399692202,0.0006545941971361244,0.0007715260789002035,0.0027689447668248126,0.008140910189138142,0.027392720215296113,0.037908278309796074,0.04258650745782937,0.04175308368701709,0.03824771407347604,0.03176782772294543,0.039231697388078586,0.03332613368284651,0.04250387698741198,0.0491632585208294,0.05717364888886324,0.03771345962307983,0.022234521988009022,0.008855833295175109,0.004569857584675132,0.0035176179497124365,1
120,4863,0.006334503034802355,0.003265066152036475,0.0029779244377711143,0.0023355941771494807,0.0007969653119744469,0.003906732269967488,0.011886011677715027,0.05791802111981633,0.1900802290113752,0.3740989568801196,0.46652215846728573,0.46104677425248475,0.41635821370280524,0.35900834134366705,0.36209533769047986,0.2815431661970899,0.29372572719121554,0.23574894022156184,0.16827108242838792,0.12688766466236964,0.09145707623035962,0.043695671598636965,0.024577426467727714,0.013102865965132358,1
121,4864,0.00533068371844762,0.001488782713619533,0.00014812773555088709,0.00018897665932338356,0.00014812773555088709,0.0014811440073633244,0.003656872291627978,0.03245398139688077,0.12446206394872299,0.21337907030740433,0.3350843925181998,0.3369254571294297,0.28275538020065827,0.2605769031023842,0.23020835790549674,0.19429845631360698,0.18294824268960871,0.17019085823295518,0.1404862536588405,0.10117309297570942,0.061501111172043495,0.04233976807480681,0.016627521640500062,0.010320452630039036,1
122,4865,0.008426421485756931,0.0019261637369174126,0.0031790696645944056,0.0,0.00149786816025311,0.003475674366783171,0.002158591475576336,0.03213454124940841,0.10252702751512949,0.1781618845280745,0.23563000159466296,0.25920394038821554,0.28860823321246787,0.23242937831762855,0.24357787140957662,0.22162495454307235,0.20322498540425082,0.2369888779109773,0.2107208461089971,0.17537151193039074,0.13036085564149782,0.08255833414054037,0.0792244384205059,0.03777318876941616,1
123,4866,0.007790531092624261,0.002827769743128549,0.0009001376145292692,0.0,0.0009001376145292692,0.001462002054384802,0.006309195545047302,0.02220296227404024,0.08170706872382356,0.1392825090506157,0.17300620727148835,0.1857028603979297,0.19097548956016977,0.16302969284240212,0.16757299671661102,0.1567901939293037,0.1659205598660245,0.15798678194383756,0.14171613176578915,0.10353386275316416,0.07828418444908694,0.04605901465409003,0.029027573627519374,0.017174841937745294,1
124,4867,0.015065639375286722,0.0026665155652421217,0.001890112268638834,0.0013678497900579132,0.0001131631615303111,0.001597451721028412,0.004120071633472923,0.02759783107569902,0.07676609780295704,0.10982827298859185,0.14406975628105984,0.15628979296501422,0.1525657675400465,0.14615728294585908,0.14506974476116336,0.13018831357937893,0.17020846010318955,0.1643996095198271,0.15324943125082413,0.12267212238900146,0.07911721487820356,0.05828061613888426,0.034877433960886446,0.021838240246016653,1
125,4868,0.016564855144081094,0.0019119602033483396,0.0047481968525790825,0.0027219512910834583,0.000535396831168954,0.0010754637374065035,0.002840768435025733,0.03164992079646074,0.06515478561482584,0.09296477814411859,0.12746724915245605,0.11987658203247796,0.11826296743987726,0.11238048755878485,0.10523324433147307,0.10277566705904856,0.1530801392322507,0.16389602177656012,0.14206385361889615,0.11496850182524111,0.0728431401403334,0.06319104148627813,0.03461364361544271,0.02117653581317391,1
126,4869,0.010880637569667381,0.0009034933248027295,0.0033720402074023663,0.001564300530197381,0.0005734662359051672,0.0011135582450953322,0.0036584929745322957,0.022375086075470174,0.04780248147121229,0.08074547723839835,0.08586473412285776,0.09862339819916523,0.09354670874186329,0.09689090207758899,0.07963743415855959,0.07923831412862943,0.10699931846329555,0.11114531431675927,0.10024824416479623,0.09081489529667326,0.06246996723230646,0.048598741254677495,0.02800327541166707,0.014750350516425299,1
127,4870,0.009336028378175792,0.0009116245275716966,0.0028725355349715057,0.001382344444799616,0.0005728838729632256,0.0009670483239540259,0.0055751176615631585,0.0255254682526167,0.06028554167821634,0.0896775722123445,0.0967808801517616,0.11197311537508972,0.10501381185774594,0.11405656406025987,0.08721770029959569,0.09062246931381197,0.11470740066398986,0.13020283775619745,0.1208433163926717,0.10505053136783854,0.0783193545460538,0.05496009467244425,0.03180345496220991,0.01844751393305102,1
128,4871,0.004828041478990051,0.0034508956329723844,0.004145468419514752,0.0009482493630198586,0.0008971148154654598,0.004036188349199043,0.007643687673911568,0.022885725639004775,0.04976114504900127,0.06829314346871893,0.06928578939704384,0.07620777195646951,0.08247848469734076,0.06345074246911384,0.06554933266909796,0.07595841699368368,0.08718181262718368,0.08162161912051186,0.09001391726295577,0.07670920696604405,0.052088724886865514,0.026998446768558542,0.014740387060644487,0.013805120976668818,1
129,4872,0.002978247130509208,0.0021813309039065963,0.00401175306183397,0.0014890211573863159,0.0008103668597141112,0.004234443524597263,0.005991349431326205,0.01906082654278793,0.032761116883389244,0.050290644394879194,0.05158148345250333,0.047747764358324236,0.05433098286965839,0.04346451336557434,0.050674087485064405,0.055218647811304936,0.05351685582444275,0.05822330392187555,0.0634893433417997,0.05990198383287741,0.035077188494606955,0.01576434666132631,0.011892138789435236,0.008695643066703488,0
130,4873,0.002527390431071814,0.002472948634728498,0.002645163614092295,0.0014736731984429654,0.003161095236896042,0.006963685301306116,0.006846700973377289,0.018065544444785572,0.03626738840719121,0.05408594591614542,0.06171391990101918,0.051860202132598975,0.05654243146150939,0.05100595263952635,0.0448166043366779,0.051273344707084216,0.05644539954644288,0.06384653076022731,0.06489623402942399,0.0530857945321342,0.03518869789585361,0.019413794837043707,0.012369383928324297,0.006154187786369717,0
131,4874,0.006725129630652497,0.0014052493130914583,0.0008049558955186552,0.0010717694031622327,0.0025176948725887517,0.008895471302406158,0.02502309383573072,0.19896738544003045,0.3723688272817167,0.398125397636745,0.15685256775101633,0.2025665552636399,0.2352217176144419,0.3566597927166469,0.3307316916581491,0.3496503949953374,0.4818592733302318,0.7823941594501381,0.9546071989544009,0.644085351928907,0.2460849996243616,0.11066387929547135,0.07491090426223566,0.030032351882995786,0
132,4875,0.0033349513105026254,0.00040018001810744147,0.0010004500452686035,0.0,0.00040018001810744136,0.001567430650724452,0.0027683241838686156,0.01774532022941075,0.036651411506817624,0.04196915403058661,0.03366029321194053,0.03806661565924612,0.04175398397936008,0.043805828387789944,0.04029466857248165,0.04052511967040431,0.05239406425158197,0.07350397345915449,0.08719538825087099,0.06358745900237425,0.0263108355276819,0.014351077120023722,0.009057216100502788,0.0036689059640212783,0
133,4876,0.004387056410078755,0.0011208374503967364,0.0012352741696346082,0.0006812339011749324,0.0010845123822054512,0.0016385526506651267,0.0019128420275629568,0.010421756341053441,0.024022178797512908,0.03274977715045915,0.04168920414294064,0.03979461180277779,0.04754352203415042,0.0369826972529837,0.034711424212051756,0.036122755848308354,0.045970256174116,0.046683723676825294,0.05148938127081724,0.045798635068728444,0.02266891365348536,0.013715741281776698,0.008577128088638622,0.002997354409768408,0
134,4877,0.007012107466072601,0.0031699909955176736,0.0016727826789669155,0.0019937594291718546,0.0023970379102023734,0.0020760611599974343,0.0038236065711432943,0.020069285051074717,0.04605670728041072,0.07670115912942824,0.0901540602167734,0.0805918982109538,0.09451386556236487,0.06935561446029334,0.07300024955772025,0.08092735583788778,0.10003227185711427,0.0995699753433986,0.10895721653969818,0.09543979765567018,0.04525699814254557,0.025527928537092775,0.016129735250805494,0.006220644481345668,1
135,4878,0.005297086182089042,0.0015699918514223935,0.0011875720310057219,0.0005381274852882746,0.0009414059663187932,0.0017781998172866065,0.0029740235632038686,0.016435560115038925,0.03444872780379853,0.05518555995119916,0.06539235024420303,0.06182470784120836,0.06253305540798927,0.05198613089781193,0.05213481144726366,0.05728455772656841,0.07140677103298425,0.07296379238554956,0.07586426618018474,0.07259446872416112,0.032740778677931265,0.021279701590648792,0.010239104456739595,0.006084492045698797,1
136,4879,0.0045705983043779945,0.0008124590266864235,0.0009730962359725583,1.283224585513233e-05,0.0004123365369282617,0.0017534746480211512,0.0019883881331611147,0.014763858341444199,0.028326513309544533,0.03980687554344599,0.049397549908193554,0.04709256800446465,0.04546766638180443,0.04419513190574739,0.03945610831992123,0.04330900863961939,0.0569454141068878,0.057267941353542774,0.0563962831177341,0.05990589005249535,0.028185243590192866,0.019756045626106757,0.007843745229245589,0.005607356692092949,1
137,4880,0.0027007072088875315,0.0012991356104819426,0.0003152148444358104,0.00018691443835953925,0.000581146315525694,0.0009073967664438444,0.0015686563103479861,0.011748905194965359,0.02437298026863784,0.03583356221912774,0.0402604951879476,0.04051761054063507,0.037256546050168884,0.03609881687787642,0.03376736843927336,0.0366039787361926,0.049523509802792166,0.047440034678776284,0.04773213264069167,0.04889072320043442,0.02593037815949306,0.016014012462032014,0.0071776388803155115,0.00460685623405997,1
138,4881,0.0017699250114128313,0.001993393859083302,0.0002875793763988789,3.8272400529956195e-05,0.000633227161980645,0.00033267937786345743,0.0021937308861318216,0.007017441462383879,0.023171467115179815,0.03555157065172325,0.037510477864542965,0.03976735163091229,0.03345962223969834,0.029784292994058752,0.03508637151755705,0.028191386419724265,0.03354224275893325,0.030780127224306703,0.04110008181095242,0.025600929798280214,0.01602366882110276,0.010948235642284391,0.004360033629751723,0.0025834027035836755,1
139,4882,0.0017853388182307644,0.001971475464479236,0.00025692100467887655,0.0,0.0006448872300546309,0.00025692100467887655,0.0022440894020369236,0.006614405049043934,0.022564406633319805,0.03490193199283809,0.03673959289552884,0.03884469829906239,0.03251084596538263,0.02879343017534542,0.03449291877513448,0.026308112701508433,0.03175319116586738,0.02851538832923001,0.03908308318066218,0.02334033908407131,0.014641691001087514,0.010473463405050629,0.004016320005746317,0.0024145331154065844,1
140,4963,0.009292270135499797,0.0067511719163843185,0.003279447348142053,0.0018516456336677854,0.0006067388797252512,0.0015666472417281603,0.00498908775389114,0.046925053848952535,0.18530003054468056,0.501097627196144,0.6186248185117496,0.6317926418829859,0.5700539735439172,0.4897801847251131,0.43783856814026473,0.39419479029381976,0.3397590061859746,0.3171664750955832,0.21249959979299854,0.14594378879825254,0.086723824864499,0.03587716551035523,0.024156480723875537,0.011248364775146793,1
141,4964,0.007261370243996,0.0030221068437212475,0.0016342127939701985,0.0016765076534321942,0.001220063749061283,0.0020918213931144197,0.003182856217995338,0.04328641143465758,0.1766497658636542,0.4806079146873999,0.6031507961717287,0.6186654758719525,0.5677732878979271,0.474847653088648,0.41311614493876825,0.3949876617975488,0.36203665737733726,0.312901101768958,0.23961650190002734,0.1601514654396217,0.09689309087491853,0.035071143804627246,0.023314589909764125,0.015705015586884485,1
142,4965,0.005779944398391269,0.0019449324273172746,0.0032978401332854563,0.0021432264410446334,0.0032870245724603625,0.003028723784187767,0.004789151670629594,0.032559359438210735,0.12261872753368148,0.2621808964612342,0.34268600067366584,0.36470151949519003,0.34622322010552686,0.28190681678257035,0.27408060553709124,0.2916387095255117,0.29606636784624085,0.267969042291143,0.215557151453517,0.14040437709094603,0.09677580530621725,0.030343791763751942,0.023142489404429936,0.019914628760136974,1
143,4966,0.006680171138548971,0.0017074342162648117,0.0004311160184399169,0.0,0.0004311160184399169,0.001254624718815071,0.004744815456704533,0.015936536951996094,0.06113414550047431,0.08868918612659565,0.11728858845631097,0.13394718097637004,0.13372537568692183,0.12939369509115978,0.12600222948004725,0.12338978884687277,0.13032414060243025,0.12151874106030863,0.11070889201671688,0.0840633437958312,0.051638855531092286,0.025029630696776915,0.02070670083951379,0.011685545735424692,1
144,4967,0.022112803110940195,0.005740997895783567,0.0010333298153391245,0.0010333298153391245,0.0011136856172163445,0.0051869614098028404,0.004984005210613013,0.026736180018270547,0.10666550645004051,0.1629951119128034,0.1908898810767605,0.22699481515427705,0.2223515721879863,0.22791193706734755,0.226782906848668,0.20819027428088172,0.24288254149064117,0.21604208817915338,0.2183702969132839,0.1962203454924806,0.13241998300283325,0.10941730300266078,0.05484521994402123,0.0440251325447,1
145,4968,0.02927838352393546,0.00647106196314951,0.002598354500390853,0.001604426460853281,0.0020270234974449613,0.0076137960709926344,0.005415825464521775,0.04368805071554776,0.1312834271555366,0.19154605236116087,0.22062210785949996,0.23367475684350225,0.2442332037195808,0.2453748398759408,0.24277715853661522,0.21837736963483123,0.2663155606733165,0.26154580818610884,0.2523004803762999,0.22329132454761114,0.1606937027887472,0.11949080242276286,0.07195664211696658,0.05141053695179744,1
146,4969,0.018309301778877275,0.0030225301931769096,0.0025337402075658404,0.0012338370890901907,0.001788693104086719,0.005096428413716946,0.007890463241141198,0.04073189976390492,0.08887498533645635,0.13086822103443957,0.1477078297783133,0.16475331302646865,0.1746659968056356,0.16760636536346937,0.15505107562052525,0.1435201851848219,0.16406292751241405,0.17879951862062093,0.16108101233493954,0.12802920488110964,0.1197370220111853,0.06497642230368407,0.049335032200394126,0.032653301929775835,1
147,4970,0.008784540595852184,0.0020252054325228678,0.001587920484298225,0.0010265290996819719,0.00040131920333453744,0.001392036221339742,0.007697746064613581,0.028865454890066457,0.06642481092465681,0.09831863250392738,0.11642434023160401,0.1245128973549684,0.12177661001463583,0.12052496241863578,0.09629089087846676,0.10738097794910274,0.12202898916519686,0.13652761540666208,0.12916391440498715,0.1013228106208177,0.0806777786594743,0.053559503898258365,0.026340562664170654,0.020001424611381362,1
148,4971,0.009853803465488113,0.005955747727162715,0.003958981830301215,0.0010540840629385613,0.0032044535054696313,0.007831352089054453,0.013839568068255165,0.036274870583291347,0.10273659383475324,0.14593016704400547,0.15907375183474756,0.1800821896157469,0.18620893430065158,0.15231105788246002,0.1326917106928408,0.1600084822208469,0.1935570692005103,0.17565049321974083,0.19546491114010295,0.15837954385195696,0.11754736953916828,0.06644922992690341,0.026352838452215123,0.025460771072176192,1
149,4972,0.009227398739511313,0.0033960964294048814,0.0035638460360353937,0.0048515196011527295,0.005675267834082405,0.013387870056216429,0.012946434611480163,0.04509852893417409,0.10916202837508936,0.1971019935969276,0.22454177981453366,0.23394038911512183,0.2545827145107531,0.22399022063471957,0.1857604053112162,0.21688016586717576,0.23165043284501985,0.21446010302122526,0.281331701773885,0.2369777098945456,0.16571840989059247,0.0901992149368374,0.04969078009421675,0.02208193549637453,1
150,4973,0.00790865575515822,0.006723320394171705,0.003998037152739516,0.0018008730658877223,0.008754193003916385,0.014294342574403365,0.014524344942239436,0.03914798231153393,0.09505996574194758,0.14039639532632153,0.17806600864692412,0.1389345758599163,0.15537918302853684,0.1471425023387981,0.1146269148595675,0.14280029100147362,0.17172764927463577,0.19127726042202886,0.1970726179706755,0.14103707547956784,0.09863703131781398,0.05542067004174497,0.03195488425790703,0.011915258076268698,1
151,4974,0.0018608601684043078,0.002581654337050009,0.0007138642475475912,0.001464199998895637,0.003423852059765406,0.008811048878238371,0.008869784592710863,0.013490439058455114,0.032342766127379595,0.04482431189543699,0.04460663091626616,0.04177101737670109,0.03937626382521858,0.03925322726199085,0.03125423406647707,0.038227474041978994,0.038187741893556414,0.0485257613648402,0.05583113710432252,0.045974507343229956,0.026947986018209594,0.014350025490331516,0.00620363483180706,0.0021965277356321934,1
152,4975,0.002698806932200651,0.0005805381987548213,0.0009153272352696636,0.00019724697039618432,0.0007638545067582148,0.002304166764431981,0.002480554321680881,0.007110744380337094,0.017046772665315704,0.02224628029163949,0.027090326908618585,0.027966082061210165,0.028958300264278123,0.024589278592141384,0.022009494387461765,0.021990275186607244,0.025553246730951995,0.029143049505921927,0.03323665374225229,0.02766082245171874,0.013633172553500768,0.008581751812463323,0.004674475691258586,0.002050379979291126,1
153,4976,0.0031581384650119426,0.0004767135957126501,0.0010248250691606107,8.366325753011166e-05,0.00047671359571264986,0.001426914231255292,0.0016347379302367403,0.006975687661824074,0.016399942740040408,0.021308758635790074,0.027841898088707552,0.02866840069840337,0.030892382093220306,0.025127100702667306,0.023075640200818707,0.022774132475704808,0.0274777389547687,0.030205863432297697,0.034186396771439934,0.028626014855104426,0.013677805026027159,0.008914016454975998,0.005186826889485948,0.002134048585729749,1
154,4977,0.006309021694170457,0.002313858635099274,0.001546875301920467,0.0016160372980325093,0.0020193157790630283,0.0019501537829509856,0.0027539683581328726,0.016689973292359977,0.037572427438677884,0.05665853996059139,0.06914441086562892,0.06221465410460386,0.07645338230950899,0.05725509368231504,0.056912437551852935,0.06209738974910544,0.07956593582617753,0.07770545557897161,0.08480360966413343,0.07668345040845242,0.037718369069339786,0.021770716644961323,0.013848036904257477,0.0048518218727607205,1
155,4978,0.0047979173832910895,0.0009802012163614851,0.001046348118178127,0.00011445574680548926,0.0005177342278360079,0.0017473242238001852,0.0023669088880795843,0.01517309690838753,0.029971225645083577,0.04456338041732514,0.05422856259739138,0.05196664339414,0.05032177882464817,0.046015127318382955,0.04317165719389096,0.04725730508932568,0.06065446078837564,0.06173768448538075,0.06198957370188054,0.0634786938096027,0.028941878366263146,0.020038747537195045,0.008398029374252868,0.005796664288025501,1
156,4979,0.00462452754321283,0.0007884867314027142,0.000994573622829906,0.0,0.000405283286309325,0.0017714137336429913,0.0020237645105348192,0.014804589138028916,0.028309821675726366,0.039768527404845704,0.04946361747477962,0.04703210561496924,0.04549172226144169,0.04424825020356435,0.03945747279463888,0.04324204335476947,0.056927098738162624,0.05731306835491959,0.056358052265701376,0.059964045134522796,0.02806215003526691,0.01978847916717684,0.00780191584347591,0.00562056017528774,1
157,4980,0.002277951419920508,0.0011919537614194233,0.0004209403140174833,0.0,0.0005020588765237811,0.0012392552195256454,0.002797651936696071,0.010156955574445082,0.021567278007915035,0.03229639166414462,0.03459142333280351,0.03382738108025046,0.03328098978269352,0.03150555931949751,0.028365792227520874,0.03323607170499768,0.0438779162921016,0.04601564716550012,0.050882186949813495,0.04422002632535601,0.022731996586352336,0.01225792086967388,0.0056888621531360015,0.0037467183567110912,1
158,4981,0.0010183792943279277,0.0013210425339233436,0.00025692100467887655,0.0,0.0006448872300546309,0.0010069305376264196,0.0036126255030567438,0.005785626419600837,0.01613970928423074,0.02557664339043737,0.02350086730103152,0.026205555662255086,0.025486435934690424,0.018781944764964382,0.019393625202026858,0.025451155500609387,0.02924977556266966,0.03342744782464439,0.0483576063266925,0.028913800642715964,0.0159672218830362,0.005193354207448046,0.0038549242978144077,0.0018826203976246073,0
